empID,empName,uan,dept,designation,pay,gp,pf,bankAccNum,bankName,doj,salaryCategory,emailID,groupInsurance,payBand,branchName,ifscCode,designationCategory,emailID2,nonteach,Subject,cca,ta,dop,doc,appointment,category,gender,status,mobile,address_correspondence,address_permanent,vacation,seniority,dept_seniority,aadhar,Pan_No,onrole,phd,phdSub,phdUni,phdInsti,phdYr,pgSub,pgUni,pgYr,ugSub,ugUni,ugYr,grade,netset,othqual,exp,industry_exp,uni_approval,uni_app_date,uni_app_period,workexNT,dob,emp_temp_regime,photo,paycommission
EMP602,S151,1.00E+11,CE,Assistant Professor,6860,1900,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39251,Warje,JSBP0012291,Teaching,abc@gmail.com,no,,95,200,29-08-2021,29-08-2021,permanent,open,male,married,1234567891,"Flat no.123, A wing, B Society, Pune-411040","A/P-Narhe, Tal-Haveli, Dist-Pune-411041",Yes,1,1,1.23E+11,ABCDE1234D,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,15,6,CC0/AAP/12345,05-10-2013,12,0,05-10-1975 00:00,new,,6th 
EMP605,S152,1.00E+11,CE,Assistant Professor,6500,2800,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39252,Warje,JSBP0012292,Teaching,abc@gmail.com,no,,150,200,30-08-2021,30-08-2021,permanent,open,male,married,1234567892,"Flat no.123, A wing, B Society, Pune-411041","A/P-Narhe, Tal-Haveli, Dist-Pune-411042",Yes,2,2,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,10,2,CC0/AAP/1234,05-10-2014,10,1,05-10-1975 00:01,old,,6th 
EMP608,S153,1.00E+11,E&TC,Assistant Professor,13610,4200,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39253,Warje,JSBP0012293,Teaching,abc@gmail.com,no,,240,200,31-08-2021,31-08-2021,permanent,open,male,married,1234567893,"Flat no.123, A wing, B Society, Pune-411042","A/P-Narhe, Tal-Haveli, Dist-Pune-411043",Yes,3,3,1.23E+11,ABCDE1234D,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,5,6,CC0/AAP/9877,05-10-2015,4,1,05-10-1975 00:02,old,,6th 
EMP611,S154,1.00E+11,E&TC,Assistant Professor,16920,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39254,Warje,JSBP0012294,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,open,male,married,1234567894,"Flat no.123, A wing, B Society, Pune-411043","A/P-Narhe, Tal-Haveli, Dist-Pune-411044",Yes,4,4,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,5,6,CC0/AAP/20988,05-10-2016,5,1,05-10-1975 00:03,old,,6th 
EMP614,S155,1.00E+11,E&TC,Assistant Professor,16920,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39255,Warje,JSBP0012295,Teaching,abc@gmail.com,no,,240,1600,24-08-2021,24-08-2021,permanent,open,male,married,1234567895,"Flat no.123, A wing, B Society, Pune-411044","A/P-Narhe, Tal-Haveli, Dist-Pune-411045",Yes,5,1,1.23E+11,ABCDE1234D,Yes,,,,,2019,,,2014,,,2010,,no,,5,6,CC0/AAP/32099,05-10-2017,7,1,05-10-1975 00:04,old,,6th 
EMP617,S156,1.00E+11,CE,Professor,15940,4200,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39256,Warje,JSBP0012296,Teaching,abc@gmail.com,no,,240,200,25-08-2021,25-08-2021,permanent,SC,female,married,1234567896,"Flat no.123, A wing, B Society, Pune-411045","A/P-Narhe, Tal-Haveli, Dist-Pune-411046",Yes,6,2,1.23E+11,ABCDE5678Z,Yes,,,,,2020,,,2015,,,2010,,no,,5,6,CC0/AAP/43210,05-10-2018,8,1,05-10-1975 00:05,old,,6th 
EMP620,S157,1.00E+11,IT,Professor,10700,2400,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39257,Warje,JSBP0012297,Teaching,abc@gmail.com,no,,95,200,26-08-2021,26-08-2021,permanent,ST,male,married,1234567897,"Flat no.123, A wing, B Society, Pune-411046","A/P-Narhe, Tal-Haveli, Dist-Pune-411047",Yes,7,3,1.23E+11,ABCDE1234D,Yes,,,,,2021,,,2016,,,2010,,no,,5,6,CC0/AAP/54321,05-10-2019,9,1,05-10-1975 00:06,old,,6th 
EMP623,S158,1.00E+11,E&TC,Associate Professor,58430,10000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39258,Warje,JSBP0012298,Teaching,abc@gmail.com,no,,240,1600,27-08-2021,27-08-2021,permanent,NT,female,married,1234567898,"Flat no.123, A wing, B Society, Pune-411047","A/P-Narhe, Tal-Haveli, Dist-Pune-411048",Yes,8,4,1.23E+11,ABCDE5678Z,Yes,,,,,2022,,,2017,,,2010,,no,,5,6,CC0/AAP/54322,05-10-2020,11,1,05-10-1975 00:07,old,,6th 
EMP626,S159,1.00E+11,IT,Assistant Professor,16920,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39259,Warje,JSBP0012299,Teaching,abc@gmail.com,no,,240,1600,28-08-2021,28-08-2021,permanent,open,male,married,1234567899,"Flat no.123, A wing, B Society, Pune-411048","A/P-Narhe, Tal-Haveli, Dist-Pune-411049",Yes,9,1,1.23E+11,ABCDE1234D,Yes,,,,,2023,,,2018,,,2010,,no,,5,6,CC0/AAP/54323,05-10-2021,10,1,05-10-1975 00:08,old,,6th 
EMP629,S160,1.00E+11,IT,Assistant Professor,16920,6000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39260,Warje,JSBP0012300,Teaching,abc@gmail.com,no,,240,1600,29-08-2021,29-08-2021,permanent,open,female,married,1234567900,"Flat no.123, A wing, B Society, Pune-411049","A/P-Narhe, Tal-Haveli, Dist-Pune-411050",Yes,10,2,1.23E+11,ABCDE5678Z,Yes,,,,,2024,,,2019,,,2010,,no,,5,6,CC0/AAP/54324,05-10-2022,8,1,05-10-1975 00:09,old,,6th 
EMP632,S161,1.00E+11,IT,Assistant Professor,20590,6000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39261,Warje,JSBP0012301,Teaching,abc@gmail.com,no,,240,1600,30-08-2021,30-08-2021,permanent,SC,female,married,1234567901,"Flat no.123, A wing, B Society, Pune-411050","A/P-Narhe, Tal-Haveli, Dist-Pune-411051",Yes,11,3,1.23E+11,ABCDE1234D,Yes,,,,,2025,,,2020,,,2010,,no,,5,6,CC0/AAP/54325,05-10-2023,9,1,05-10-1975 00:10,old,,6th 
EMP635,S162,1.00E+11,IT,Assistant Professor,25780,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39262,Warje,JSBP0012302,Teaching,abc@gmail.com,no,,240,1600,31-08-2021,31-08-2021,permanent,ST,female,married,1234567902,"Flat no.123, A wing, B Society, Pune-411051","A/P-Narhe, Tal-Haveli, Dist-Pune-411052",Yes,12,4,1.23E+11,ABCDE5678Z,Yes,,,,,2026,,,2021,,,2010,,no,,5,6,CC0/AAP/54326,05-10-2024,7,1,05-10-1975 00:11,old,,6th 
EMP638,S163,1.00E+11,CE,Assistant Professor,41720,9000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39263,Warje,JSBP0012303,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,NT,male,married,1234567903,"Flat no.123, A wing, B Society, Pune-411052","A/P-Narhe, Tal-Haveli, Dist-Pune-411053",Yes,13,1,1.23E+11,ABCDE1234D,Yes,,,,,2027,,,2022,,,2010,,no,,5,6,CC0/AAP/54327,05-10-2025,5,1,05-10-1975 00:12,old,,6th 
EMP641,S164,1.00E+11,CE,Assistant Professor,18320,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39264,Warje,JSBP0012304,Teaching,abc@gmail.com,no,,240,1600,24-08-2021,24-08-2021,permanent,open,male,married,1234567904,"Flat no.123, A wing, B Society, Pune-411053","A/P-Narhe, Tal-Haveli, Dist-Pune-411054",Yes,14,2,1.23E+11,ABCDE5678Z,Yes,,,,,2028,,,2023,,,2010,,no,,5,6,CC0/AAP/54328,05-10-2026,2,1,05-10-1975 00:13,old,,6th 
EMP644,S165,1.00E+11,CE,Assistant Professor,21390,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39265,Warje,JSBP0012305,Teaching,abc@gmail.com,no,,240,1600,25-08-2021,25-08-2021,permanent,open,male,married,1234567905,"Flat no.123, A wing, B Society, Pune-411054","A/P-Narhe, Tal-Haveli, Dist-Pune-411055",Yes,15,3,1.23E+11,ABCDE1234D,Yes,,,,,2029,,,2024,,,2010,,no,,5,6,CC0/AAP/54329,05-10-2027,4,1,05-10-1975 00:14,old,,6th 
EMP647,S166,1.00E+11,CE,Assistant Professor,10700,2400,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39266,Warje,JSBP0012306,Teaching,abc@gmail.com,no,,95,200,26-08-2021,26-08-2021,permanent,SC,male,married,1234567906,"Flat no.123, A wing, B Society, Pune-411055","A/P-Narhe, Tal-Haveli, Dist-Pune-411056",Yes,16,4,1.23E+11,ABCDE5678Z,Yes,,,,,2030,,,2025,,,2010,,no,,5,6,CC0/AAP/54330,05-10-2028,6,1,05-10-1975 00:15,old,,6th 
EMP650,S167,1.00E+11,E&TC,Assistant Professor,25790,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39267,Warje,JSBP0012307,Teaching,abc@gmail.com,no,,240,1600,27-08-2021,27-08-2021,permanent,ST,male,married,1234567907,"Flat no.123, A wing, B Society, Pune-411056","A/P-Narhe, Tal-Haveli, Dist-Pune-411057",Yes,17,1,1.23E+11,ABCDE1234D,Yes,,,,,2031,,,2026,,,2010,,no,,5,6,CC0/AAP/54331,05-10-2029,5,1,05-10-1975 00:16,old,,6th 
EMP653,S168,1.00E+11,E&TC,Assistant Professor,56430,10000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39268,Warje,JSBP0012308,Teaching,abc@gmail.com,no,,240,1600,28-08-2021,28-08-2021,permanent,NT,male,married,1234567908,"Flat no.123, A wing, B Society, Pune-411057","A/P-Narhe, Tal-Haveli, Dist-Pune-411058",Yes,18,2,1.23E+11,ABCDE5678Z,Yes,,,,,2032,,,2027,,,2010,,no,,5,6,CC0/AAP/54332,05-10-2030,8,1,05-10-1975 00:17,old,,6th 
EMP656,S169,1.00E+11,E&TC,Assistant Professor,30440,8000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39269,Warje,JSBP0012309,Teaching,abc@gmail.com,no,,240,1600,29-08-2021,29-08-2021,permanent,open,male,married,1234567909,"Flat no.123, A wing, B Society, Pune-411058","A/P-Narhe, Tal-Haveli, Dist-Pune-411059",Yes,19,3,1.23E+11,ABCDE1234D,Yes,,,,,2033,,,2028,,,2010,,no,,5,6,CC0/AAP/54333,05-10-2031,9,1,05-10-1975 00:18,old,,6th 
EMP659,S170,1.00E+11,FE,Assistant Professor,21390,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39270,Warje,JSBP0012310,Teaching,abc@gmail.com,no,,240,1600,30-08-2021,30-08-2021,permanent,open,male,married,1234567910,"Flat no.123, A wing, B Society, Pune-411059","A/P-Narhe, Tal-Haveli, Dist-Pune-411060",Yes,20,4,1.23E+11,ABCDE5678Z,Yes,,,,,2034,,,2029,,,2010,,no,,5,6,CC0/AAP/54334,05-10-2032,4,1,05-10-1975 00:19,old,,6th 
EMP662,S171,1.00E+11,CE,Professor,21390,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39271,Warje,JSBP0012311,Teaching,abc@gmail.com,no,,240,1600,31-08-2021,31-08-2021,permanent,open,male,married,1234567911,"Flat no.123, A wing, B Society, Pune-411060","A/P-Narhe, Tal-Haveli, Dist-Pune-411061",Yes,21,1,1.23E+11,ABCDE1234D,Yes,,,,,2035,,,2030,,,2010,,no,,5,6,CC0/AAP/54335,05-10-2033,2,1,05-10-1975 00:20,old,,6th 
EMP665,S172,1.00E+11,IT,Professor,18320,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39272,Warje,JSBP0012312,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,open,male,single,1234567912,"Flat no.123, A wing, B Society, Pune-411061","A/P-Narhe, Tal-Haveli, Dist-Pune-411062",Yes,22,2,1.23E+11,ABCDE5678Z,Yes,,,,,2036,,,2031,,,2010,,no,,5,6,CC0/AAP/54336,05-10-2034,5,1,05-10-1975 00:21,old,,6th 
EMP668,S173,1.00E+11,E&TC,Associate Professor,15600,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39273,Warje,JSBP0012313,Teaching,abc@gmail.com,no,,240,1600,24-08-2021,24-08-2021,permanent,open,male,single,1234567913,"Flat no.123, A wing, B Society, Pune-411062","A/P-Narhe, Tal-Haveli, Dist-Pune-411063",Yes,23,3,1.23E+11,ABCDE1234D,Yes,,,,,2037,,,2032,,,2010,,no,,5,6,CC0/AAP/54337,05-10-2035,1,1,05-10-1975 00:22,old,,6th 
EMP671,S174,1.00E+11,IT,Assistant Professor,40240,9000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39274,Warje,JSBP0012314,Teaching,abc@gmail.com,no,,240,1600,25-08-2021,25-08-2021,Adhoc,open,male,married,1234567914,"Flat no.123, A wing, B Society, Pune-411063","A/P-Narhe, Tal-Haveli, Dist-Pune-411064",No,24,4,1.23E+11,ABCDE5678Z,Yes,,,,,2038,,,2033,,,2010,,no,,5,6,CC0/AAP/54338,05-10-2036,0,1,05-10-1975 00:23,old,,6th 
EMP674,S175,1.00E+11,IT,Assistant Professor,16250,6000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39275,Warje,JSBP0012315,Teaching,abc@gmail.com,no,,240,1600,26-08-2021,26-08-2021,permanent,open,male,married,1234567894,"Flat no.123, A wing, B Society, Pune-411043","A/P-Narhe, Tal-Haveli, Dist-Pune-411044",Yes,25,5,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2041,Computer Engineering,SPPU Pune,2036,Computer Engineering,SPPU Pune,2010,,Qualified,B.Ed,5,6,CC0/AAP/54321,05-10-2037,1,1,05-10-1975 00:26,old,,6th 
EMP677,S176,1.00E+11,IT,Assistant Professor,7060,2800,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39276,Warje,JSBP0012316,Teaching,abc@gmail.com,no,,150,200,27-08-2021,27-08-2021,permanent,open,male,married,1234567891,"Flat no.123, A wing, B Society, Pune-411040","A/P-Narhe, Tal-Haveli, Dist-Pune-411041",Yes,1,1,1.23E+11,ABCDE1234D,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,15,6,CC0/AAP/12345,05-10-2013,12,0,05-10-1975 00:00,new,,6th 
EMP680,S177,1.00E+11,IT,Assistant Professor,23950,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39277,Warje,JSBP0012317,Teaching,abc@gmail.com,no,,240,1600,28-08-2021,28-08-2021,permanent,open,male,married,1234567892,"Flat no.123, A wing, B Society, Pune-411041","A/P-Narhe, Tal-Haveli, Dist-Pune-411042",Yes,2,2,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,10,2,CC0/AAP/1234,05-10-2014,10,1,05-10-1975 00:01,old,,6th 
EMP683,S178,1.00E+11,CE,Assistant Professor,27000,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39278,Warje,JSBP0012318,Teaching,abc@gmail.com,no,,240,1600,29-08-2021,29-08-2021,permanent,open,male,married,1234567893,"Flat no.123, A wing, B Society, Pune-411042","A/P-Narhe, Tal-Haveli, Dist-Pune-411043",Yes,3,3,1.23E+11,ABCDE1234D,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,5,6,CC0/AAP/9877,05-10-2015,4,1,05-10-1975 00:02,old,,6th 
EMP686,S179,1.00E+11,CE,Assistant Professor,28200,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39279,Warje,JSBP0012319,Teaching,abc@gmail.com,no,,240,1600,30-08-2021,30-08-2021,permanent,open,male,married,1234567894,"Flat no.123, A wing, B Society, Pune-411043","A/P-Narhe, Tal-Haveli, Dist-Pune-411044",Yes,4,4,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,5,6,CC0/AAP/20988,05-10-2016,5,1,05-10-1975 00:03,old,,6th 
EMP689,S180,1.00E+11,CE,Assistant Professor,21390,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39280,Warje,JSBP0012320,Teaching,abc@gmail.com,no,,240,1600,31-08-2021,31-08-2021,permanent,open,male,married,1234567895,"Flat no.123, A wing, B Society, Pune-411044","A/P-Narhe, Tal-Haveli, Dist-Pune-411045",Yes,5,1,1.23E+11,ABCDE1234D,Yes,,,,,2019,,,2014,,,2010,,no,,5,6,CC0/AAP/32099,05-10-2017,7,1,05-10-1975 00:04,old,,6th 
EMP692,S181,1.00E+11,CE,Assistant Professor,55520,10000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39281,Warje,JSBP0012321,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,SC,female,married,1234567896,"Flat no.123, A wing, B Society, Pune-411045","A/P-Narhe, Tal-Haveli, Dist-Pune-411046",Yes,6,2,1.23E+11,ABCDE5678Z,Yes,,,,,2020,,,2015,,,2010,,no,,5,6,CC0/AAP/43210,05-10-2018,8,1,05-10-1975 00:05,old,,6th 
EMP695,S182,1.00E+11,E&TC,Assistant Professor,16920,6000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39282,Warje,JSBP0012322,Teaching,abc@gmail.com,no,,240,1600,24-08-2021,24-08-2021,permanent,ST,male,married,1234567897,"Flat no.123, A wing, B Society, Pune-411046","A/P-Narhe, Tal-Haveli, Dist-Pune-411047",Yes,7,3,1.23E+11,ABCDE1234D,Yes,,,,,2021,,,2016,,,2010,,no,,5,6,CC0/AAP/54321,05-10-2019,9,1,05-10-1975 00:06,old,,6th 
EMP698,S183,1.00E+11,E&TC,Assistant Professor,46958,7500,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39283,Warje,JSBP0012323,Teaching,abc@gmail.com,no,,180,1200,25-08-2021,25-08-2021,permanent,NT,female,married,1234567898,"Flat no.123, A wing, B Society, Pune-411047","A/P-Narhe, Tal-Haveli, Dist-Pune-411048",Yes,8,4,1.23E+11,ABCDE5678Z,Yes,,,,,2022,,,2017,,,2010,,no,,5,6,CC0/AAP/54322,05-10-2020,11,1,05-10-1975 00:07,old,,6th 
EMP701,S184,1.00E+11,E&TC,Assistant Professor,21390,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39284,Warje,JSBP0012324,Teaching,abc@gmail.com,no,,240,1600,26-08-2021,26-08-2021,permanent,open,male,married,1234567899,"Flat no.123, A wing, B Society, Pune-411048","A/P-Narhe, Tal-Haveli, Dist-Pune-411049",Yes,9,1,1.23E+11,ABCDE1234D,Yes,,,,,2023,,,2018,,,2010,,no,,5,6,CC0/AAP/54323,05-10-2021,10,1,05-10-1975 00:08,old,,6th 
EMP704,S185,1.00E+11,CE,Professor,35290,8000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39285,Warje,JSBP0012325,Teaching,abc@gmail.com,no,,240,1600,27-08-2021,27-08-2021,permanent,open,female,married,1234567900,"Flat no.123, A wing, B Society, Pune-411049","A/P-Narhe, Tal-Haveli, Dist-Pune-411050",Yes,10,2,1.23E+11,ABCDE5678Z,Yes,,,,,2024,,,2019,,,2010,,no,,5,6,CC0/AAP/54324,05-10-2022,8,1,05-10-1975 00:09,old,,6th 
EMP707,S186,1.00E+11,IT,Professor,34020,8000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39286,Warje,JSBP0012326,Teaching,abc@gmail.com,no,,240,1600,28-08-2021,28-08-2021,permanent,SC,female,married,1234567901,"Flat no.123, A wing, B Society, Pune-411050","A/P-Narhe, Tal-Haveli, Dist-Pune-411051",Yes,11,3,1.23E+11,ABCDE1234D,Yes,,,,,2025,,,2020,,,2010,,no,,5,6,CC0/AAP/54325,05-10-2023,9,1,05-10-1975 00:10,old,,6th 
EMP710,S187,1.00E+11,E&TC,Associate Professor,10560,2000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39287,Warje,JSBP0012327,Teaching,abc@gmail.com,no,,95,200,29-08-2021,29-08-2021,permanent,ST,female,married,1234567902,"Flat no.123, A wing, B Society, Pune-411051","A/P-Narhe, Tal-Haveli, Dist-Pune-411052",Yes,12,4,1.23E+11,ABCDE5678Z,Yes,,,,,2026,,,2021,,,2010,,no,,5,6,CC0/AAP/54326,05-10-2024,7,1,05-10-1975 00:11,old,,6th 
EMP713,S188,1.00E+11,IT,Assistant Professor,0,0,0,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39288,Warje,JSBP0012328,Teaching,abc@gmail.com,no,,0,0,30-08-2021,30-08-2021,permanent,NT,male,married,1234567903,"Flat no.123, A wing, B Society, Pune-411052","A/P-Narhe, Tal-Haveli, Dist-Pune-411053",Yes,13,1,1.23E+11,ABCDE1234D,Yes,,,,,2027,,,2022,,,2010,,no,,5,6,CC0/AAP/54327,05-10-2025,5,1,05-10-1975 00:12,old,,6th 
EMP716,S189,1.00E+11,IT,Assistant Professor,9630,2000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39289,Warje,JSBP0012329,Teaching,abc@gmail.com,no,,150,200,31-08-2021,31-08-2021,permanent,open,male,married,1234567904,"Flat no.123, A wing, B Society, Pune-411053","A/P-Narhe, Tal-Haveli, Dist-Pune-411054",Yes,14,2,1.23E+11,ABCDE5678Z,Yes,,,,,2028,,,2023,,,2010,,no,,5,6,CC0/AAP/54328,05-10-2026,2,1,05-10-1975 00:13,old,,6th 
EMP719,S190,1.00E+11,IT,Assistant Professor,18320,6000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39290,Warje,JSBP0012330,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,open,male,married,1234567905,"Flat no.123, A wing, B Society, Pune-411054","A/P-Narhe, Tal-Haveli, Dist-Pune-411055",Yes,15,3,1.23E+11,ABCDE1234D,Yes,,,,,2029,,,2024,,,2010,,no,,5,6,CC0/AAP/54329,05-10-2027,4,1,05-10-1975 00:14,old,,6th 
EMP722,S191,1.00E+11,IT,Assistant Professor,15540,4300,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39291,Warje,JSBP0012331,Teaching,abc@gmail.com,no,,240,200,24-08-2021,24-08-2021,permanent,SC,male,married,1234567906,"Flat no.123, A wing, B Society, Pune-411055","A/P-Narhe, Tal-Haveli, Dist-Pune-411056",Yes,16,4,1.23E+11,ABCDE5678Z,Yes,,,,,2030,,,2025,,,2010,,no,,5,6,CC0/AAP/54330,05-10-2028,6,1,05-10-1975 00:15,old,,6th 
EMP725,S192,1.00E+11,CE,Assistant Professor,19050,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39292,Warje,JSBP0012332,Teaching,abc@gmail.com,no,,240,1600,25-08-2021,25-08-2021,permanent,ST,male,married,1234567907,"Flat no.123, A wing, B Society, Pune-411056","A/P-Narhe, Tal-Haveli, Dist-Pune-411057",Yes,17,1,1.23E+11,ABCDE1234D,Yes,,,,,2031,,,2026,,,2010,,no,,5,6,CC0/AAP/54331,05-10-2029,5,1,05-10-1975 00:16,old,,6th 
EMP728,S193,1.00E+11,CE,Assistant Professor,18320,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39293,Warje,JSBP0012333,Teaching,abc@gmail.com,no,,240,1600,26-08-2021,26-08-2021,permanent,NT,male,married,1234567908,"Flat no.123, A wing, B Society, Pune-411057","A/P-Narhe, Tal-Haveli, Dist-Pune-411058",Yes,18,2,1.23E+11,ABCDE5678Z,Yes,,,,,2032,,,2027,,,2010,,no,,5,6,CC0/AAP/54332,05-10-2030,8,1,05-10-1975 00:17,old,,6th 
EMP731,S194,1.00E+11,CE,Assistant Professor,13340,2800,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39294,Warje,JSBP0012334,Teaching,abc@gmail.com,no,,150,200,27-08-2021,27-08-2021,permanent,open,male,married,1234567909,"Flat no.123, A wing, B Society, Pune-411058","A/P-Narhe, Tal-Haveli, Dist-Pune-411059",Yes,19,3,1.23E+11,ABCDE1234D,Yes,,,,,2033,,,2028,,,2010,,no,,5,6,CC0/AAP/54333,05-10-2031,9,1,05-10-1975 00:18,old,,6th 
